longitude,latitude,median_age,population,vector_count
-118.39,33.88,33.0,1098.0,404.0
-118.39,33.88,34.0,843.0,345.0
-118.39,33.88,33.0,1098.0,416.0
-118.39,33.88,31.0,607.0,259.0
-118.39,33.88,35.0,521.0,191.0
-118.38,33.88,36.0,1031.0,422.0
-118.4,33.88,36.0,1278.0,494.0
-118.4,33.88,36.0,474.0,187.0
-118.4,33.88,35.0,615.0,275.0
-118.41,33.88,34.0,213.0,104.0
-118.4,33.88,35.0,444.0,196.0
-118.41,33.88,43.0,1033.0,437.0
-118.41,33.88,40.0,371.0,227.0
-118.41,33.88,34.0,498.0,264.0
-118.43,33.87,41.0,344.0,170.0
-118.4,33.87,26.0,2803.0,1394.0
-118.39,33.87,34.0,1087.0,438.0
-118.43,33.86,34.0,162.0,84.0
-118.4,33.88,42.0,634.0,327.0
-118.4,33.87,40.0,719.0,385.0
-118.4,33.87,38.0,911.0,392.0
-118.4,33.87,45.0,842.0,472.0
-118.4,33.87,34.0,1352.0,727.0
-118.4,33.87,45.0,965.0,471.0
-118.39,33.86,34.0,915.0,437.0
-118.39,33.86,28.0,1735.0,789.0
-118.39,33.86,24.0,1152.0,568.0
-118.4,33.86,18.0,2286.0,1243.0
-118.4,33.85,29.0,919.0,489.0
-118.4,33.86,41.0,938.0,523.0
-118.42,33.85,43.0,799.0,433.0
-118.38,33.85,28.0,2131.0,885.0
-118.38,33.85,31.0,1647.0,679.0
-118.39,33.85,24.0,1830.0,824.0
-118.41,33.85,16.0,2853.0,1789.0
-118.39,33.85,17.0,670.0,341.0
-118.38,33.84,25.0,2637.0,1117.0
-118.38,33.83,20.0,1070.0,521.0
-118.38,33.83,40.0,1264.0,506.0
-118.38,33.84,26.0,1157.0,538.0
-118.39,33.84,16.0,965.0,529.0
-118.43,33.83,19.0,2455.0,1472.0
-118.39,33.83,32.0,954.0,519.0
-118.39,33.82,30.0,1526.0,828.0
-118.43,33.82,34.0,946.0,574.0
-118.37,33.82,32.0,1338.0,609.0
-118.38,33.82,35.0,1311.0,589.0
-118.38,33.82,38.0,547.0,225.0
-118.38,33.83,35.0,902.0,414.0
-118.31,33.88,33.0,1371.0,498.0
-118.32,33.87,28.0,1967.0,724.0
-118.32,33.88,35.0,828.0,319.0
-118.32,33.88,34.0,947.0,333.0
-118.32,33.88,37.0,722.0,251.0
-118.33,33.88,30.0,899.0,435.0
-118.33,33.88,36.0,811.0,345.0
-118.33,33.87,44.0,373.0,133.0
-118.34,33.87,28.0,2558.0,1093.0
-118.34,33.88,31.0,1885.0,715.0
-118.31,33.87,27.0,1545.0,625.0
-118.31,33.86,29.0,1051.0,352.0
-118.32,33.86,32.0,1715.0,649.0
-118.32,33.87,35.0,1212.0,422.0
-118.34,33.87,34.0,601.0,212.0
-118.33,33.87,36.0,1219.0,403.0
-118.33,33.87,35.0,385.0,137.0
-118.32,33.86,34.0,269.0,93.0
-118.33,33.86,38.0,519.0,174.0
-118.33,33.86,36.0,473.0,150.0
-118.33,33.86,38.0,561.0,205.0
-118.34,33.86,36.0,1162.0,376.0
-118.34,33.86,35.0,1008.0,346.0
-118.34,33.87,28.0,1445.0,524.0
-118.35,33.87,37.0,886.0,290.0
-118.35,33.87,34.0,1429.0,483.0
-118.35,33.87,28.0,1369.0,564.0
-118.35,33.86,28.0,1216.0,446.0
-118.35,33.86,24.0,971.0,418.0
-118.34,33.84,36.0,740.0,253.0
-118.33,33.84,36.0,668.0,245.0
-118.34,33.84,36.0,676.0,231.0
-118.34,33.83,34.0,965.0,329.0
-118.34,33.83,35.0,853.0,321.0
-118.36,33.86,37.0,583.0,214.0
-118.35,33.85,34.0,916.0,289.0
-118.35,33.85,35.0,551.0,185.0
-118.36,33.85,36.0,683.0,219.0
-118.36,33.86,36.0,360.0,128.0
-118.37,33.85,34.0,1278.0,414.0
-118.36,33.85,34.0,509.0,158.0
-118.37,33.85,25.0,2537.0,1009.0
-118.35,33.84,22.0,7180.0,3522.0
-118.36,33.84,22.0,6664.0,2838.0
-118.37,33.85,29.0,1626.0,611.0
-118.37,33.84,27.0,1572.0,556.0
-118.35,33.83,36.0,522.0,172.0
-118.36,33.83,36.0,943.0,300.0
-118.36,33.84,35.0,743.0,274.0
-118.37,33.84,35.0,978.0,326.0
-118.36,33.83,35.0,645.0,217.0
-118.36,33.83,35.0,1439.0,490.0
-118.37,33.83,35.0,601.0,213.0
-118.37,33.84,32.0,819.0,323.0
-118.33,33.83,5.0,5272.0,2523.0
-118.32,33.85,42.0,1859.0,740.0
-118.31,33.84,52.0,1068.0,424.0
-118.32,33.83,51.0,1160.0,514.0
-118.32,33.84,42.0,897.0,377.0
-118.31,33.83,50.0,382.0,234.0
-118.31,33.83,45.0,1635.0,652.0
-118.31,33.82,35.0,1902.0,700.0
-118.32,33.83,19.0,2105.0,834.0
-118.31,33.82,39.0,1160.0,436.0
-118.31,33.82,26.0,1195.0,377.0
-118.31,33.81,23.0,1679.0,711.0
-118.31,33.81,30.0,905.0,352.0
-118.32,33.82,25.0,1219.0,509.0
-118.32,33.82,22.0,1254.0,395.0
-118.32,33.81,28.0,1140.0,422.0
-118.32,33.81,27.0,1109.0,360.0
-118.33,33.82,26.0,2824.0,939.0
-118.34,33.8,25.0,2123.0,789.0
-118.35,33.82,28.0,3420.0,1635.0
-118.36,33.82,36.0,901.0,293.0
-118.37,33.82,39.0,1319.0,441.0
-118.37,33.82,36.0,1125.0,424.0
-118.37,33.82,36.0,1115.0,386.0
-118.36,33.82,36.0,522.0,187.0
-118.36,33.82,26.0,2738.0,1239.0
-118.36,33.82,28.0,49.0,11.0
-118.36,33.81,25.0,4458.0,1944.0
-118.36,33.81,26.0,881.0,309.0
-118.37,33.81,36.0,817.0,337.0
-118.38,33.81,33.0,954.0,373.0
-118.38,33.81,20.0,703.0,292.0
-118.44,33.81,33.0,1647.0,931.0
-118.38,33.82,34.0,750.0,366.0
-118.36,33.81,34.0,1113.0,488.0
-118.37,33.81,33.0,2021.0,748.0
-118.37,33.81,36.0,563.0,209.0
-118.38,33.81,41.0,802.0,278.0
-118.38,33.81,39.0,877.0,372.0
-118.39,33.81,35.0,391.0,167.0
-118.38,33.81,36.0,329.0,169.0
-118.33,33.79,29.0,2069.0,901.0
-118.34,33.79,36.0,388.0,124.0
-118.34,33.8,34.0,1008.0,393.0
-118.34,33.8,33.0,987.0,397.0
-118.35,33.8,32.0,672.0,285.0
-118.35,33.8,19.0,3152.0,1076.0
-118.31,33.8,29.0,1469.0,557.0
-118.32,33.8,29.0,1593.0,680.0
-118.31,33.79,35.0,1374.0,530.0
-118.31,33.8,31.0,2420.0,947.0
-118.32,33.8,39.0,729.0,278.0
-118.32,33.79,35.0,1675.0,602.0
-118.32,33.79,32.0,1264.0,488.0
-118.32,33.8,29.0,2102.0,959.0
-118.31,33.79,38.0,711.0,304.0
-118.31,33.78,30.0,2411.0,819.0
-118.32,33.79,21.0,3240.0,1568.0
-118.34,33.78,25.0,4168.0,1584.0
-118.36,33.79,34.0,2071.0,668.0
-118.37,33.79,36.0,654.0,223.0
-118.36,33.8,38.0,1042.0,393.0
-118.36,33.8,34.0,966.0,375.0
-118.38,33.8,36.0,1433.0,624.0
-118.45,33.8,31.0,1490.0,577.0
-118.39,33.79,30.0,1582.0,551.0
-118.4,33.78,24.0,1653.0,548.0
-118.44,33.79,27.0,635.0,240.0
-118.41,33.77,22.0,2808.0,946.0
-118.46,33.77,28.0,1101.0,391.0
-118.42,33.78,36.0,802.0,300.0
-118.37,33.77,26.0,2540.0,880.0
-118.38,33.77,21.0,4649.0,1504.0
-118.38,33.77,17.0,4713.0,2043.0
-118.38,33.79,32.0,4474.0,1576.0
-118.4,33.78,26.0,2357.0,790.0
-118.42,33.75,22.0,6897.0,2492.0
-118.34,33.76,34.0,1871.0,636.0
-118.35,33.74,25.0,3392.0,1132.0
-118.38,33.75,23.0,3176.0,1159.0
-118.39,33.71,18.0,475.0,228.0
-118.41,33.75,4.0,128.0,46.0
-118.31,33.77,20.0,2757.0,936.0
-118.31,33.76,26.0,1873.0,719.0
-118.31,33.75,36.0,1303.0,457.0
-118.31,33.75,34.0,1031.0,373.0
-118.33,33.77,33.0,1534.0,557.0
-118.32,33.75,33.0,1048.0,387.0
-118.32,33.75,37.0,366.0,142.0
-118.32,33.74,24.0,2248.0,806.0
-118.32,33.77,37.0,259.0,106.0
-118.34,34.09,37.0,998.0,503.0
-118.35,34.09,35.0,1108.0,593.0
-118.35,34.09,35.0,1526.0,793.0
-118.35,34.09,35.0,1334.0,662.0
-118.36,34.09,34.0,1594.0,843.0
-118.36,34.09,36.0,773.0,429.0
-118.36,34.09,33.0,1845.0,1134.0
-118.36,34.09,30.0,1365.0,718.0
-118.36,34.1,37.0,2913.0,1939.0
-118.36,34.09,36.0,874.0,468.0
-118.36,34.09,28.0,526.0,294.0
-118.37,34.09,38.0,547.0,309.0
-118.37,34.09,38.0,1690.0,1229.0
-118.37,34.09,33.0,1347.0,841.0
-118.37,34.09,31.0,2559.0,1755.0
-118.37,34.09,22.0,1766.0,1170.0
-118.37,34.09,24.0,257.0,147.0
-118.37,34.08,28.0,1847.0,1128.0
-118.38,34.08,52.0,652.0,346.0
-118.38,34.08,30.0,1910.0,1243.0
-118.39,34.08,52.0,444.0,282.0
-118.38,34.08,48.0,370.0,264.0
-118.38,34.09,24.0,3148.0,2274.0
-118.38,34.09,28.0,1799.0,1220.0
-118.39,34.09,27.0,1634.0,1097.0
-118.39,34.09,28.0,785.0,548.0
-118.39,34.08,28.0,349.0,210.0
-118.4,34.1,27.0,1351.0,520.0
-118.4,34.09,45.0,857.0,259.0
-118.39,34.08,52.0,1407.0,422.0
-118.4,34.08,52.0,1266.0,413.0
-118.41,34.09,37.0,809.0,291.0
-118.42,34.09,40.0,1024.0,370.0
-118.42,34.08,48.0,770.0,248.0
-118.41,34.07,52.0,1163.0,361.0
-118.41,34.07,52.0,408.0,138.0
-118.38,34.07,48.0,1235.0,561.0
-118.39,34.07,33.0,2243.0,1159.0
-118.39,34.07,45.0,1153.0,564.0
-118.39,34.08,27.0,2665.0,1520.0
-118.4,34.07,22.0,850.0,520.0
-118.37,34.06,36.0,690.0,365.0
-118.38,34.06,50.0,690.0,259.0
-118.39,34.06,52.0,503.0,194.0
-118.38,34.06,52.0,578.0,205.0
-118.39,34.06,43.0,873.0,382.0
-118.39,34.06,37.0,1291.0,654.0
-118.39,34.06,39.0,1649.0,759.0
-118.4,34.06,37.0,1725.0,838.0
-118.4,34.06,47.0,1438.0,887.0
-118.4,34.06,52.0,646.0,284.0
-118.4,34.06,52.0,748.0,349.0
-118.41,34.06,43.0,1015.0,506.0
-118.41,34.06,43.0,1830.0,969.0
-118.41,34.07,47.0,1076.0,571.0
-118.45,34.06,52.0,1154.0,28.0
-118.49,34.05,52.0,810.0,270.0
-118.49,34.04,50.0,964.0,339.0
-118.49,34.04,48.0,859.0,306.0
-118.5,34.04,52.0,1143.0,375.0
-118.5,34.04,52.0,769.0,277.0
-118.49,34.04,31.0,1532.0,868.0
-118.49,34.03,30.0,1487.0,865.0
-118.51,34.04,40.0,483.0,178.0
-118.5,34.03,52.0,547.0,186.0
-118.5,34.03,52.0,671.0,242.0
-118.5,34.03,44.0,851.0,355.0
-118.51,34.03,37.0,1468.0,923.0
-118.52,34.02,24.0,2713.0,1577.0
-118.49,34.03,31.0,1985.0,1244.0
-118.5,34.03,32.0,2767.0,1698.0
-118.5,34.02,28.0,2313.0,1451.0
-118.5,34.02,24.0,1492.0,943.0
-118.5,34.02,35.0,1334.0,870.0
-118.52,34.01,25.0,1014.0,633.0
-118.49,34.03,32.0,1456.0,836.0
-118.49,34.03,31.0,1208.0,745.0
-118.49,34.02,27.0,1945.0,1177.0
-118.48,34.03,32.0,1143.0,448.0
-118.49,34.02,28.0,1548.0,679.0
-118.49,34.02,29.0,1238.0,793.0
-118.48,34.04,47.0,724.0,277.0
-118.48,34.04,49.0,1435.0,690.0
-118.48,34.04,40.0,610.0,262.0
-118.48,34.04,36.0,979.0,500.0
-118.47,34.04,32.0,1310.0,706.0
-118.47,34.03,32.0,1323.0,740.0
-118.48,34.03,39.0,1074.0,375.0
-118.47,34.03,29.0,1523.0,823.0
-118.47,34.03,31.0,1303.0,625.0
-118.48,34.03,19.0,414.0,272.0
-118.48,34.02,22.0,1106.0,481.0
-118.48,34.02,29.0,1019.0,487.0
-118.49,34.02,30.0,1026.0,592.0
-118.46,34.03,27.0,1042.0,596.0
-118.46,34.03,39.0,886.0,284.0
-118.46,34.03,52.0,317.0,130.0
-118.46,34.02,29.0,1953.0,800.0
-118.47,34.02,38.0,1759.0,584.0
-118.48,34.02,11.0,150.0,20.0
-118.47,34.02,35.0,2223.0,732.0
-118.48,34.02,30.0,1425.0,562.0
-118.48,34.02,25.0,983.0,422.0
-118.49,34.02,28.0,716.0,543.0
-118.49,34.01,28.0,333.0,174.0
-118.51,34.0,52.0,679.0,459.0
-118.48,34.01,31.0,1410.0,782.0
-118.48,34.0,41.0,1058.0,668.0
-118.48,34.01,30.0,1561.0,901.0
-118.49,34.0,32.0,1463.0,986.0
-118.48,34.01,31.0,719.0,392.0
-118.47,34.0,28.0,668.0,280.0
-118.47,34.0,42.0,574.0,312.0
-118.48,34.0,25.0,1749.0,1000.0
-118.48,34.0,29.0,741.0,431.0
-118.48,34.0,52.0,521.0,368.0
-118.5,33.99,22.0,1268.0,952.0
-118.47,34.02,41.0,986.0,557.0
-118.47,34.01,44.0,1019.0,448.0
-118.47,34.01,41.0,1047.0,478.0
-118.48,34.01,40.0,1023.0,567.0
-118.47,34.01,41.0,482.0,207.0
-118.46,34.01,48.0,664.0,301.0
-118.46,34.01,46.0,688.0,269.0
-118.47,34.01,44.0,958.0,382.0
-118.47,34.01,43.0,393.0,250.0
-118.47,34.01,27.0,837.0,422.0
-118.45,34.02,41.0,1212.0,645.0
-118.45,34.02,45.0,565.0,219.0
-118.46,34.02,45.0,1690.0,871.0
-118.46,34.02,46.0,1225.0,501.0
-118.46,34.02,39.0,1569.0,763.0
-118.37,34.03,39.0,138.0,52.0
-118.38,34.03,44.0,1295.0,432.0
-118.38,34.02,45.0,1343.0,481.0
-118.39,34.02,38.0,1312.0,574.0
-118.39,34.02,45.0,1042.0,375.0
-118.38,34.01,18.0,3922.0,1920.0
-118.39,34.01,25.0,543.0,294.0
-118.39,34.02,38.0,1091.0,597.0
-118.39,34.01,35.0,2101.0,888.0
-118.4,34.01,44.0,618.0,266.0
-118.4,34.02,40.0,371.0,132.0
-118.39,34.0,40.0,826.0,268.0
-118.39,33.99,32.0,1030.0,402.0
-118.39,33.99,43.0,402.0,142.0
-118.39,34.0,35.0,1104.0,345.0
-118.4,34.0,34.0,872.0,339.0
-118.4,34.0,37.0,751.0,259.0
-118.4,33.99,36.0,704.0,217.0
-118.4,33.99,36.0,591.0,227.0
-118.4,34.0,44.0,1012.0,367.0
-118.4,34.01,48.0,693.0,268.0
-118.41,34.01,44.0,961.0,365.0
-118.41,34.0,37.0,689.0,261.0
-118.41,34.01,26.0,1218.0,426.0
-118.41,34.01,43.0,1290.0,514.0
-118.41,34.01,33.0,2475.0,924.0
-118.42,34.01,42.0,997.0,436.0
-118.41,34.0,38.0,268.0,73.0
-118.42,34.0,45.0,883.0,371.0
-118.41,34.0,46.0,69.0,19.0
-118.42,34.0,33.0,734.0,257.0
-118.43,34.0,37.0,1008.0,340.0
-118.43,33.99,45.0,1190.0,429.0
-118.44,33.99,44.0,156.0,70.0
-118.44,33.98,21.0,7431.0,4930.0
-118.38,33.99,21.0,5127.0,2839.0
-118.37,33.99,32.0,1400.0,568.0
-118.36,33.99,35.0,1449.0,614.0
-118.37,33.99,36.0,1305.0,520.0
-118.38,33.98,25.0,2519.0,1004.0
-118.35,34.0,30.0,740.0,266.0
-118.35,34.0,46.0,1389.0,504.0
-118.35,33.99,48.0,1115.0,459.0
-118.36,33.99,43.0,1145.0,524.0
-118.36,33.99,45.0,909.0,364.0
-118.35,33.99,45.0,679.0,334.0
-118.34,34.0,44.0,1183.0,473.0
-118.34,34.0,49.0,1108.0,406.0
-118.33,34.0,52.0,486.0,176.0
-118.34,34.0,49.0,1018.0,359.0
-118.34,33.99,47.0,437.0,178.0
-118.34,33.99,48.0,497.0,190.0
-118.35,34.0,40.0,1063.0,409.0
-118.6,34.13,20.0,5452.0,1875.0
-118.58,34.12,42.0,324.0,131.0
-118.59,34.11,35.0,1054.0,457.0
-118.6,34.09,43.0,960.0,395.0
-118.6,34.08,40.0,399.0,176.0
-118.6,34.07,16.0,149.0,64.0
-118.69,34.08,23.0,117.0,41.0
-118.66,34.1,12.0,907.0,366.0
-118.63,34.11,35.0,1521.0,653.0
-118.67,34.16,17.0,6214.0,2118.0
-118.68,34.08,18.0,55.0,21.0
-118.68,34.13,9.0,3029.0,1227.0
-118.76,34.13,10.0,2030.0,674.0
-118.75,34.1,34.0,857.0,317.0
-118.72,34.14,7.0,9873.0,4012.0
-118.78,34.16,9.0,12873.0,3931.0
-118.8,34.15,9.0,647.0,180.0
-118.75,34.17,16.0,1228.0,379.0
-118.84,34.11,12.0,2484.0,965.0
-118.82,34.14,22.0,4054.0,1671.0
-118.79,34.14,7.0,1143.0,466.0
-118.74,34.05,19.0,2782.0,584.0
-118.86,34.07,16.0,970.0,172.0
-118.88,34.02,19.0,5175.0,2173.0
-118.85,34.04,21.0,1509.0,509.0
-118.78,34.05,28.0,487.0,199.0
-118.58,34.06,25.0,1560.0,636.0
-118.6,34.02,36.0,606.0,326.0
-118.62,34.06,25.0,1530.0,601.0
-118.66,34.02,23.0,2750.0,1208.0
-117.76,34.71,15.0,1694.0,540.0
-117.84,34.63,5.0,4614.0,1266.0
-117.78,34.58,6.0,6163.0,1781.0
-117.96,34.71,32.0,1733.0,510.0
-118.09,34.74,34.0,797.0,248.0
-118.06,34.71,14.0,1228.0,512.0
-118.09,34.68,4.0,10493.0,3671.0
-118.11,34.68,6.0,3489.0,1115.0
-118.12,34.69,17.0,1219.0,363.0
-118.12,34.68,12.0,2439.0,779.0
-118.13,34.69,34.0,1269.0,388.0
-118.13,34.68,28.0,347.0,121.0
-118.1,34.65,33.0,425.0,142.0
-118.09,34.71,5.0,2602.0,1007.0
-118.1,34.7,5.0,4562.0,1427.0
-118.09,34.7,6.0,1543.0,563.0
-118.1,34.71,16.0,1524.0,795.0
-118.12,34.71,26.0,2789.0,793.0
-118.12,34.71,46.0,14.0,7.0
-118.12,34.7,7.0,2833.0,874.0
-118.13,34.7,34.0,1078.0,446.0
-118.13,34.69,32.0,1986.0,673.0
-118.12,34.69,27.0,1580.0,523.0
-118.14,34.68,31.0,1337.0,602.0
-118.14,34.69,35.0,1108.0,360.0
-118.14,34.68,33.0,1447.0,489.0
-118.14,34.68,25.0,775.0,309.0
-118.16,34.68,17.0,1571.0,695.0
-118.15,34.69,32.0,712.0,249.0
-118.16,34.68,9.0,2240.0,861.0
-118.15,34.67,5.0,6291.0,2654.0
-118.14,34.65,20.0,551.0,186.0
-118.14,34.72,15.0,1057.0,300.0
-118.16,34.71,27.0,2680.0,882.0
-118.15,34.71,36.0,709.0,250.0
-118.14,34.71,33.0,1482.0,374.0
-118.14,34.71,32.0,588.0,270.0
-118.15,34.71,35.0,842.0,300.0
-118.14,34.7,36.0,678.0,290.0
-118.14,34.7,12.0,1071.0,574.0
-118.15,34.7,36.0,1192.0,452.0
-118.16,34.7,33.0,1365.0,478.0
-118.16,34.69,35.0,1974.0,545.0
-118.14,34.69,34.0,708.0,298.0
-118.14,34.69,48.0,696.0,304.0
-118.28,34.76,19.0,1817.0,571.0
-118.19,34.77,16.0,704.0,330.0
-118.2,34.69,5.0,7694.0,1278.0
-118.17,34.69,12.0,2188.0,724.0
-118.17,34.68,13.0,2288.0,724.0
-118.19,34.67,8.0,5731.0,1692.0
-118.17,34.67,5.0,3723.0,1389.0
-118.19,34.65,33.0,913.0,314.0
-118.17,34.66,9.0,731.0,233.0
-118.22,34.67,28.0,1162.0,384.0
-118.23,34.66,25.0,1059.0,338.0
-118.22,34.66,17.0,1867.0,586.0
-118.21,34.65,17.0,2313.0,756.0
-118.23,34.65,17.0,766.0,335.0
-118.27,34.68,19.0,314.0,106.0
-118.29,34.65,18.0,2837.0,1221.0
-118.32,34.62,31.0,884.0,299.0
-118.38,34.58,18.0,913.0,372.0
-118.61,34.73,25.0,1558.0,510.0
-118.4,34.7,10.0,2164.0,710.0
-117.92,34.63,34.0,53.0,14.0
-117.92,34.59,7.0,485.0,104.0
-117.93,34.57,5.0,3569.0,999.0
-117.9,34.53,8.0,2169.0,619.0
-117.96,34.53,10.0,1681.0,531.0
-117.98,34.53,13.0,1492.0,491.0
-118.09,34.63,31.0,1239.0,397.0
-118.02,34.62,38.0,261.0,53.0
-118.18,34.63,19.0,1677.0,578.0
-118.17,34.61,7.0,978.0,332.0
-118.16,34.6,2.0,4098.0,1367.0
-118.12,34.6,33.0,1459.0,443.0
-118.15,34.59,33.0,1067.0,397.0
-118.16,34.6,5.0,3123.0,930.0
-118.21,34.56,12.0,1048.0,380.0
-118.22,34.63,4.0,5839.0,1806.0
-118.21,34.64,16.0,1273.0,426.0
-118.12,34.58,13.0,1949.0,537.0
-118.13,34.58,29.0,1746.0,483.0
-118.14,34.57,6.0,4892.0,1621.0
-118.12,34.56,5.0,3427.0,1104.0
-118.1,34.58,32.0,774.0,267.0
-118.1,34.58,29.0,1517.0,573.0
-118.1,34.57,7.0,11973.0,3933.0
-118.09,34.57,4.0,4970.0,1535.0
-118.08,34.58,5.0,631.0,168.0
-118.07,34.58,34.0,1929.0,567.0
-118.06,34.58,36.0,899.0,260.0
-118.08,34.58,12.0,2169.0,811.0
-118.07,34.56,5.0,5871.0,1790.0
-118.08,34.56,14.0,2846.0,824.0
-118.03,34.58,4.0,4546.0,1598.0
-118.02,34.57,4.0,5391.0,1529.0
-118.01,34.55,2.0,1368.0,430.0
-118.08,34.55,5.0,8152.0,2651.0
-118.07,34.51,14.0,1236.0,404.0
-118.37,34.43,11.0,8721.0,2803.0
-118.4,34.41,22.0,1573.0,496.0
-118.35,34.52,14.0,1710.0,580.0
-118.22,34.52,7.0,2298.0,717.0
-118.26,34.5,6.0,2275.0,790.0
-118.27,34.46,10.0,1119.0,370.0
-118.13,34.44,10.0,1773.0,459.0
-117.89,34.49,12.0,1502.0,540.0
-117.96,34.48,32.0,806.0,299.0
-117.79,34.45,18.0,1355.0,472.0
-118.46,34.4,12.0,10475.0,4490.0
-118.5,34.45,25.0,689.0,216.0
-118.5,34.52,3.0,3032.0,1004.0
-118.48,34.47,36.0,29.0,17.0
-118.5,34.46,17.0,4956.0,1483.0
-118.52,34.44,26.0,519.0,162.0
-118.53,34.44,19.0,1356.0,484.0
-118.53,34.45,26.0,508.0,158.0
-118.53,34.44,19.0,650.0,193.0
-118.52,34.46,5.0,7270.0,2320.0
-118.53,34.45,10.0,3002.0,959.0
-118.51,34.43,15.0,3733.0,1233.0
-118.46,34.42,25.0,1884.0,513.0
-118.44,34.5,5.0,1355.0,215.0
-118.45,34.44,16.0,7030.0,2440.0
-118.49,34.43,15.0,4453.0,1357.0
-118.49,34.42,23.0,2082.0,743.0
-118.48,34.42,21.0,728.0,258.0
-118.47,34.42,17.0,530.0,201.0
-118.47,34.42,25.0,1763.0,508.0
-118.43,34.42,13.0,1799.0,576.0
-118.43,34.43,5.0,9842.0,3886.0
-118.55,34.44,14.0,7087.0,2169.0
-118.56,34.42,2.0,233.0,169.0
-118.61,34.59,5.0,2062.0,826.0
-118.7,34.53,5.0,7158.0,2311.0
-118.66,34.43,9.0,1556.0,386.0
-118.59,34.47,5.0,8733.0,105.0
-118.61,34.31,4.0,868.0,398.0
-118.52,34.39,21.0,3384.0,1222.0
-118.53,34.38,18.0,2305.0,597.0
-118.54,34.38,18.0,1044.0,328.0
-118.52,34.4,5.0,4768.0,1393.0
-118.53,34.37,8.0,1342.0,593.0
-118.54,34.37,27.0,917.0,287.0
-118.52,34.36,5.0,2024.0,646.0
-118.55,34.37,21.0,3331.0,1038.0
-118.56,34.37,23.0,1984.0,707.0
-118.55,34.41,8.0,9936.0,3790.0
-118.55,34.38,24.0,2803.0,999.0
-118.56,34.41,4.0,6902.0,2707.0
-118.55,34.39,16.0,3789.0,1279.0
-118.61,34.38,2.0,1787.0,613.0
-117.86,34.24,52.0,628.0,225.0
-118.12,34.23,52.0,147.0,53.0
-118.35,34.32,52.0,54.0,32.0
-118.38,34.3,39.0,903.0,314.0
-118.29,34.36,34.0,275.0,68.0
-119.53,37.34,26.0,571.0,199.0
-119.51,37.32,14.0,88.0,39.0
-119.56,37.29,14.0,798.0,308.0
-119.45,37.21,17.0,1603.0,629.0
-119.65,37.09,17.0,707.0,267.0
-119.59,37.39,19.0,1164.0,481.0
-119.66,37.39,10.0,1003.0,397.0
-119.68,37.35,13.0,925.0,347.0
-119.72,37.38,16.0,989.0,369.0
-119.65,37.32,11.0,820.0,405.0
-119.64,37.31,15.0,1267.0,489.0
-119.6,37.29,13.0,712.0,269.0
-119.62,37.33,7.0,1268.0,474.0
-119.91,37.23,17.0,1042.0,375.0
-119.85,37.1,8.0,413.0,146.0
-119.68,37.19,10.0,1508.0,512.0
-119.77,37.19,8.0,2383.0,857.0
-119.67,37.27,13.0,2284.0,913.0
-120.31,37.11,38.0,985.0,278.0
-120.35,37.04,37.0,858.0,275.0
-120.25,37.04,21.0,1006.0,290.0
-120.16,37.12,29.0,1261.0,354.0
-120.27,37.11,18.0,674.0,238.0
-120.25,37.11,20.0,1285.0,456.0
-120.26,37.11,33.0,627.0,253.0
-120.27,37.12,42.0,597.0,210.0
-120.27,37.12,36.0,639.0,245.0
-120.27,37.12,17.0,1580.0,619.0
-120.26,37.13,33.0,648.0,227.0
-120.43,36.99,16.0,673.0,193.0
-120.29,36.88,34.0,943.0,281.0
-120.06,36.95,24.0,454.0,149.0
-120.06,36.94,19.0,700.0,190.0
-120.04,36.93,11.0,2074.0,644.0
-120.05,36.95,18.0,1339.0,505.0
-120.21,36.98,21.0,861.0,276.0
-120.16,36.96,18.0,393.0,114.0
-120.11,36.96,17.0,1624.0,536.0
-120.08,37.06,18.0,213.0,71.0
-120.09,37.0,11.0,2374.0,673.0
-120.06,37.02,13.0,3840.0,1033.0
-119.94,37.04,14.0,766.0,225.0
-120.09,37.02,9.0,1057.0,295.0
-119.95,36.96,18.0,1327.0,356.0
-120.02,36.95,25.0,1976.0,474.0
-119.9,36.94,11.0,1360.0,415.0
-119.85,36.97,13.0,1607.0,481.0
-119.88,36.93,12.0,1590.0,488.0
-119.87,36.93,13.0,702.0,205.0
-120.07,36.98,12.0,1399.0,397.0
-120.06,36.98,12.0,1724.0,516.0
-120.05,36.98,16.0,2463.0,697.0
-120.05,36.97,20.0,983.0,401.0
-120.06,36.97,38.0,1220.0,334.0
-120.07,36.97,28.0,1564.0,408.0
-120.07,36.96,34.0,557.0,226.0
-120.08,36.97,13.0,1458.0,601.0
-120.1,36.96,20.0,910.0,274.0
-120.09,36.95,16.0,1425.0,503.0
-120.08,36.96,36.0,954.0,363.0
-120.08,36.95,41.0,476.0,171.0
-120.07,36.97,27.0,587.0,231.0
-120.06,36.97,35.0,1208.0,399.0
-120.05,36.96,37.0,1092.0,233.0
-120.05,36.95,31.0,913.0,248.0
-120.06,36.96,44.0,723.0,287.0
-120.07,36.96,42.0,471.0,211.0
-120.07,36.96,32.0,549.0,273.0
-120.04,36.97,20.0,1845.0,522.0
-120.04,36.96,23.0,2091.0,491.0
-120.04,36.95,36.0,1334.0,304.0
-119.98,36.9,26.0,820.0,254.0
-119.81,36.92,14.0,2047.0,640.0
-119.98,36.86,31.0,1933.0,433.0
-120.13,36.87,32.0,1765.0,427.0
